solvent1,T1,solvent2,T2,yield,cost,environment cost,objective
4,287,1,314,0.973345682751653,0.9913200589806751,0.8164117675253475,1.0428254522502947
2,301,1,318,1.0116475797558488,0.9922928084801044,0.9390054655959025,1.0576460224736943
1,285,3,315,1.0839844481209233,0.9692257374014425,0.8812437594223831,1.2427341478299339
1,294,3,305,1.08634117158154,0.96238221578729,0.8793319771051122,1.2518252467168791
1,283,1,306,0.9999919637491992,1.0191582664813739,0.9999989786337392,0.9904053049408419
1,302,1,325,0.9999919637491996,0.9880172181659821,0.9999989786337392,1.0059758290985386
3,286,2,314,1.0534870152120472,1.6913346773617022,1.6690786489815652,0.4267673672524608
3,295,1,327,0.9741085025646151,1.53643412909269,1.5819986521551692,0.38900061450530077
2,298,1,323,1.0117615725227693,0.9920362424869315,0.9389500739415652,1.0580299868312903
3,280,3,327,1.0517408287647754,1.4753800848249607,1.4232296985127613,0.6541767658606897
3,304,1,322,0.9749161975793159,1.531742793773253,1.581058637257264,0.39343167964337344
2,288,1,322,1.0121581846305736,1.0029573833429497,0.9387574484036328,1.053458953387856
4,289,2,329,1.0506890274281169,1.1674216917181184,0.963656548644253,1.035838934675048
4,289,2,305,1.0557948095111693,1.1722530964664837,0.9589963435589849,1.0459648990096044
2,301,2,329,1.0918158442492394,1.1732223056037143,1.0773170648441237,1.0583620032745598
2,292,4,328,1.0392530675800744,0.9311919111056935,0.7399591761669834,1.2429305915238102
1,295,1,312,0.9999919637491992,1.0019107552058195,0.9999989786337392,0.9990290605786192
3,287,4,326,0.9997184096656329,1.4674992371074098,1.3669046099409312,0.5822348958070952
2,299,1,323,1.0117233281297893,0.9911294326631515,0.9389686563625907,1.0583976117467073
4,291,2,313,1.0542290108639816,1.1680071612038379,0.9605429477120093,1.0441829672700393
4,304,4,314,1.0023161443028257,0.9184675823541063,0.6194602940799511,1.2356683503886225
2,288,3,305,1.0995579444408332,0.9680599701542291,0.8229583076908774,1.303606749959113
1,291,3,320,1.0828524480795731,0.9624551430584147,0.8821650003300199,1.243394824464929
3,294,4,312,1.0015612878048759,1.4775593525604036,1.3645690219125617,0.5820583883732692
3,290,4,315,1.0009162029159222,1.4773679248556486,1.3653469475032605,0.5804749696523899
3,285,2,320,1.0521047951574376,1.6917995924038811,1.6712081264015783,0.42270573091214547
3,287,4,321,1.0001193353132438,1.4730848620413186,1.366356648216152,0.5805179154977524
3,283,2,326,1.0506522958140883,1.6935574151698143,1.673390329758746,0.41783071916389636
4,294,1,325,0.9740155421083027,0.9762899334298979,0.8161579649938241,1.0518071350047444
2,298,4,320,1.0396767948067582,0.9346798244373802,0.7395969798262402,1.2422151874817062
3,299,4,318,1.0015252097154874,1.4655920704063752,1.3647409960537085,0.5878838862009331
4,281,2,320,1.0516675276652439,1.178927879570829,0.9622513206869634,1.0327454552015916
3,289,3,326,1.0529244180355302,1.4659192442381939,1.4219740493519837,0.6619021892759717
4,289,2,305,1.0557948095111693,1.1722530964664837,0.9589963435589849,1.0459648990096044
1,304,1,305,0.9999919637491992,0.9992876817826067,0.9999989786337392,1.0003405972902255
1,291,1,328,0.9999919637491994,0.9964160996290847,0.9999989786337392,1.001776388366987
4,292,4,309,1.001628691842503,0.9374064351590434,0.6195937263143225,1.2247573029483232
4,283,4,323,0.9995481366116626,0.93039742281112,0.6206469812513867,1.223574071192072
1,281,2,320,1.0811268489654122,1.1940588226426787,1.1318496108301082,0.9992994811944311
4,292,4,311,1.0014543800019287,0.9345172280492565,0.6197015719885727,1.2257993599849428
3,297,3,312,1.0568022837167945,1.4595374055497388,1.4170426698666965,0.6753145297253714
4,292,4,315,1.0011122125084533,0.9290152278625994,0.6199133781487021,1.2277601220112557
4,297,2,320,1.0533421867414607,1.1604686005831155,0.9617082907404522,1.0455959278211377
1,297,4,315,1.028009638748703,0.9423265847703653,0.7986747037662576,1.1855186332290946
2,288,1,314,1.0121581846305738,1.0078188263404757,0.9387574484036327,1.0510282318890936
2,292,2,325,1.093031601811091,1.1815871534244964,1.0763329252841616,1.057103164267853
1,286,2,314,1.082436803143366,1.189602823975775,1.1304798577671886,1.0048322654152502
1,300,3,311,1.0849119552896185,0.9563298039633586,0.8804903711863634,1.2514138230043759
1,287,4,315,1.0280096387487032,0.9520814614025362,0.7986747037662575,1.1806411949130096
1,301,1,315,0.9999919637491994,0.9947030500682849,0.9999989786337391,1.0026329131473868
2,286,1,319,1.0122407344646063,1.0070909230231373,0.9387173747932749,1.0515773200210066
3,286,2,325,1.0511795609094685,1.6904522164840203,1.6727424594789866,0.42076178383743346
1,284,2,305,1.0844810838232475,1.1939556519131396,1.1283488679632159,1.0078099077083174
2,300,1,320,1.0116853313392946,0.9919631834209223,0.938987119868313,1.0578955110339716
3,284,2,305,1.055260554524044,1.6946498692415841,1.6661467922395439,0.4301227783075242
1,303,3,322,1.0824079306226977,0.9524420571436922,0.8825272830992024,1.2473311911239482
1,289,2,326,1.0798570095708095,1.184407412689233,1.1331805900355574,1.0009200177792237
1,294,3,328,1.0811018547445626,0.9588088229433421,0.8835934616384339,1.241002567198237
2,303,4,307,1.040634806436283,0.9482624702617942,0.7388674134154622,1.2377046710339377
4,285,1,309,0.9731479161638087,0.9973986959601296,0.816486765972598,1.0393531013612536
2,298,2,321,1.0936344915334213,1.1768564745746344,1.075595498138851,1.0610429967100998
1,302,1,312,0.9999919637491994,0.9958615267001516,0.9999989786337392,1.0020536748314535
4,290,2,323,1.0520105381431168,1.1671775746730502,0.9625075028571679,1.0391785375211247
3,297,1,311,0.9742924457268459,1.5442398587433983,1.5817844376212151,0.38557274327138513
2,287,4,323,1.0398734335898552,0.9422519252044378,0.7395701179265683,1.2388358456142075
3,282,1,328,0.9728457128063244,1.5496494734112058,1.5834714451228769,0.3791309663456074
3,298,1,321,0.9743834423815285,1.537095533927413,1.5816784956253722,0.3893798699866643
4,291,3,308,1.0571128474353506,0.9476574713526463,0.7106737186933969,1.2850600998476795
1,303,1,317,0.9999919637491996,0.9918574528821972,0.9999989786337392,1.0040557117404312
4,295,3,321,1.0546071801461967,0.9413135509885648,0.7125057317002987,1.2823047189479615
3,299,4,317,1.0016084617519658,1.4668256302103282,1.3646275610423977,0.5874903278775686
1,300,3,322,1.0824079306226977,0.9546230961388048,0.8825272830992024,1.2462406716263918
2,296,4,321,1.0396712903640317,0.9352800923968926,0.739620837594056,1.2418921157325893
4,295,1,328,0.974108502564615,0.9736004910484619,0.8161227708551254,1.0533553741774364
3,296,2,324,1.0524141473841104,1.6814373707402446,1.6713882345477364,0.42841549212423036
3,289,3,321,1.0539923069886286,1.4660026784341225,1.4205333269018987,0.6647166113092464
4,281,3,305,1.05673976667161,0.9605639539120309,0.7105477407998263,1.2779236859872916
1,292,1,328,0.9999919637491994,0.9953977611768141,0.9999989786337392,1.0022855575931222
2,289,4,307,1.0411949728464538,0.9613350436095095,0.7386102784591195,1.232417284658593
3,289,1,325,0.973540562973399,1.5433381285371688,1.582660567902762,0.3840817777268325
1,290,2,315,1.0822156134644245,1.185365491558261,1.1307109119801186,1.0063930251596593
3,290,4,308,1.00152054460672,1.4869087087134982,1.3645230641718376,0.5773252027707719
1,296,3,320,1.0828524480795731,0.9580499078321751,0.8821650003300199,1.245597442078049
4,286,1,327,0.9732471642380469,0.9850633923383438,0.8164491246044729,1.0457380700046854
2,294,2,313,1.0955700937874877,1.1819289914851312,1.0737904335340402,1.0632804750653895
2,283,1,305,1.01236667992597,1.0203043450759646,0.938656247475889,1.0452530635760133
2,285,1,314,1.0122824306396154,1.0114408573572828,0.9386971359738443,1.0494958646136672
1,290,2,317,1.081776697053852,1.1849619556213251,1.131169682793201,1.005487574900441
3,303,3,328,1.05389785170294,1.4545712244933602,1.4211528556637567,0.6699336633273215
4,302,4,306,1.0028341169261044,0.9318035580760597,0.6190934671346978,1.23021972124683
4,304,3,305,1.0591001154662851,0.9361059606006241,0.7097901818495201,1.295252159707498
2,294,2,329,1.092106695855837,1.1791416920606226,1.0771957451035419,1.0560446731295916
4,304,4,309,1.0027483589445296,0.9255229921516234,0.6191932880991708,1.233138577763662
3,283,1,307,0.9729471987465403,1.5613672526288358,1.5833529406909919,0.37353430083316685
3,299,1,309,0.9744737982213473,1.5439251917640953,1.581573319269462,0.38619834092591576
4,284,2,328,1.05035757143196,1.1736527968984756,0.9636459121570535,1.0320657883361553
3,286,3,313,1.0554422070147995,1.4692899083201287,1.4184699617043397,0.6670044790173648
1,304,4,308,1.028630339144428,0.9466222110988213,0.7981927641560616,1.1848531906614146
2,281,3,327,1.0947901748417963,0.9727191097022115,0.8266503499544096,1.2898956198552822
4,291,3,317,1.0550750880927682,0.9460564845392588,0.712046305371008,1.2810987812304029
3,296,3,309,1.0573897010882352,1.4605652223247978,1.4162205564022736,0.6763865128129347
3,283,4,314,1.0002918069053086,1.4861282187200753,1.3660141291313879,0.5745124398848857
1,300,3,329,1.0808880925589375,0.9538394128659764,0.8837682057871246,1.2429723757913245
4,289,3,320,1.054209253810471,0.9478530127734666,0.7125577657157177,1.2782131183763499
4,283,1,312,0.9729471987465401,0.9981614575279821,0.8165629146292678,1.0385322114144553
2,283,4,316,1.0406435095560604,0.9557568299129503,0.7390660045274028,1.2338756018919443
2,283,3,322,1.0958025291939923,0.970823306818705,0.8258552683653595,1.2932657707959525
1,289,2,314,1.082436803143366,1.1865468760065616,1.1304798577671886,1.006360239399857
1,302,3,329,1.0808880925589377,0.9523653353039411,0.8837682057871243,1.2437094145723426
1,303,1,306,0.9999919637491994,0.9993078019582454,0.9999989786337392,1.0003305372024065
2,295,4,324,1.0394597842133746,0.9326856212615996,0.7397814049101948,1.2426860553408519
2,291,1,309,1.0120364240608488,1.0078311234697752,0.9388165687003364,1.050749002036642
1,285,4,310,1.0284502164772313,0.9612518675771333,0.7983325595562795,1.1771082193877562
2,284,4,324,1.0399185533519626,0.9446876545951307,0.7395703178336049,1.2377081204895575
3,292,3,324,1.0536588144080619,1.4631995546140792,1.4210926260367216,0.6651715384907232
1,288,4,317,1.0278371921372633,0.9483820036211464,0.7988087023677488,1.1820790312800789
1,291,1,320,0.9999919637491992,1.0008181610805198,0.9999989786337392,0.9995753576412689
3,304,4,326,1.0013314774725697,1.4526136881010068,1.3651236300337894,0.5937942958777412
2,293,2,312,1.0958390856691749,1.183080416483923,1.0735510541183302,1.063362436037223
2,283,4,310,1.041177098284489,0.963996586577933,0.7386872435171672,1.2310122815214282
4,289,1,314,0.9735405629733989,0.9887473075036443,0.8163378934730934,1.044538525458429
4,282,2,312,1.0534862484462502,1.1791820490692169,0.9606552368985748,1.0370538539086045
1,295,1,317,0.9999919637491994,0.9986924469102587,0.9999989786337391,1.0006382147264
2,281,3,320,1.096345036331309,0.9735334578992892,0.8254779756088866,1.2931843559085299
3,285,4,311,1.0007554059928419,1.4878894378225527,1.3654351602797283,0.5748485129345433
1,286,4,312,1.0282723382824734,0.9572776202346582,0.7984706610584044,1.1786705359184155
1,280,4,306,1.0288127488893448,0.9733273750055439,0.798051243613415,1.1719361884692103
3,300,4,325,1.0010485676885235,1.4567065259807535,1.365414865541201,0.5910364396160696
2,280,4,329,1.0396844159793195,0.9443845124830408,0.7397809732215821,1.2372860891063275
3,296,1,327,0.9742008014295209,1.5355347817354046,1.5818911536320135,0.3896886351753328
2,302,3,318,1.0958876781986584,0.9531643936204053,0.8255131211520865,1.302436599011071
3,280,1,320,0.9726404440346405,1.5565493640085903,1.5837112116452636,0.3751506002423539
1,290,1,309,0.9999919637491994,1.0089493127231173,0.9999989786337392,0.9955097818199707
1,287,3,326,1.0815327029158446,0.9656613430039018,0.883241466154546,1.2386140012524653
4,281,2,315,1.0527266247267788,1.1798950869393572,0.9612832464288792,1.0348640827694395
2,282,2,329,1.0926378612882015,1.19194723077183,1.0769743525767754,1.0508149309021002
3,281,3,322,1.0529137014889205,1.4742810542843907,1.421683714048563,0.6578450188113641
1,292,1,316,0.9999919637491992,1.0022291838147175,0.9999989786337392,0.9988698462741701
1,290,3,308,1.0856207660251904,0.9653953504528061,0.8799154917743293,1.248586110936813
4,298,4,325,1.0008635962454673,0.9103598905914416,0.6202164344408514,1.236439029974788
2,287,4,319,1.0402120451545276,0.9470785578303098,0.7393293718248649,1.2372201254814679
4,284,4,322,0.9997322630992449,0.9301903671271421,0.6205597187965364,1.2240894832366505
4,297,4,305,1.0024622544316946,0.9381293669047307,0.6192029903385416,1.2262583302417531
1,293,4,328,1.026925332763069,0.9303536017652918,0.799518005352302,1.1889148619673409
3,298,3,309,1.057587938106072,1.458996042091099,1.416024629015912,0.6776655406586385
1,281,4,316,1.0279231500980663,0.9578446551158338,0.7987419036317529,1.1775530208223395
3,287,3,323,1.0533509093023439,1.467891584094179,1.4213238155927308,0.6620941187612328
2,284,2,318,1.0948973292412874,1.1912748292823332,1.0746998812124071,1.0568073032352046
4,299,2,322,1.0531215187320009,1.1582559479969905,0.9620253625364297,1.0461023821972915
1,295,3,319,1.0830764635439145,0.9590276685418789,0.8819825398954828,1.245647822869148
1,302,4,329,1.0268453806691014,0.9215720239983376,0.7995802573134017,1.193114620682333
3,303,1,312,0.9748289466809708,1.5386769349356855,1.5811601069064614,0.3897393724408681
2,287,2,319,1.0945427769468834,1.1877067795030907,1.0749713137483388,1.0577465072680519
1,286,2,323,1.0804870279107461,1.1879285303578868,1.1325198467450406,1.0007498672700286
4,288,3,322,1.053671410010976,0.9487444277068685,0.7128843913067667,1.2765284105151344
2,291,2,316,1.0950277386002196,1.1841434248059821,1.0743954091649324,1.0607860602149821
1,295,3,321,1.0826296067449084,0.9587552360370114,0.8823465793528392,1.2447083057948916
3,303,2,308,1.0565171339353887,1.6778705992161733,1.6652963640223533,0.44145078625151424
1,284,4,321,1.0274985709867388,0.947895707140663,0.799071956769733,1.1815133100182797
3,284,2,311,1.0539238885288482,1.6937643659654034,1.668259925630324,0.4268356312598326
4,286,1,305,0.9732471642380469,0.9989511494590372,0.8164491246044732,1.0387941914443388
4,298,2,318,1.0538616046558107,1.1599073112350902,0.9612922350988229,1.0471234361446649
1,287,1,329,0.9999919637491994,1.0002300840891798,0.9999989786337392,0.9998693961369394
1,300,1,323,0.9999919637491994,0.990744953970898,0.9999989786337392,1.0046119611960802
1,295,3,319,1.0830764635439145,0.9590276685418789,0.8819825398954828,1.245647822869148
2,292,2,318,1.0945425374141602,1.182777743655341,1.074847126713546,1.0602726396438769
1,300,2,322,1.0806992014618981,1.1755223975184328,1.1322974992525014,1.0074884545383291
4,289,3,320,1.054209253810471,0.9478530127734666,0.7125577657157177,1.2782131183763499
3,282,3,310,1.0556890456937353,1.4737321928344758,1.4179851882542849,0.6655194008430905
1,289,3,326,1.0815327029158444,0.9636468306087531,0.8832414661545459,1.2396212574500391
2,282,1,321,1.0124092389242558,1.0110467874821276,0.9386355950095471,1.0499772866026742
2,297,1,308,1.0118000669449563,1.0024834212443061,0.9389313714533862,1.0528927375410664
4,303,4,317,1.0019734994810316,0.91537327243043,0.6196487570692986,1.236435984212199
1,287,3,325,1.081749805648015,0.9657702823015641,0.8830642032288052,1.2390823685308452
1,280,2,310,1.0833333136088643,1.1973267301499166,1.129544331266903,1.0032310965093187
4,301,2,327,1.052291317191124,1.1556873658679934,0.9628983809954279,1.0452897609505372
3,287,1,325,0.9733456827516528,1.5454668545451613,1.5828878726789286,0.3825140018912605
4,294,4,323,1.0006456890974367,0.9168061965189789,0.620252808525725,1.2327618756725214
4,302,3,326,1.0542228352304073,0.9342676079830609,0.7130070927899524,1.284808320074308
1,286,4,309,1.0285399946138933,0.9615695985503517,0.7982628755284255,1.177163752188398
3,296,3,310,1.0571595278026875,1.4604821571806863,1.4165289073464347,0.6758135233418147
3,299,1,311,0.9744737982213476,1.5425383362863008,1.5815733192694617,0.3868917686648141
4,300,4,319,1.0015346702398475,0.9155708165627614,0.6198491235639669,1.235359370416331
3,289,1,309,0.9735405629733989,1.5532456183113004,1.582660567902762,0.3791280328397665
4,290,3,316,1.0551930102582958,0.9473159862993742,0.7119302229028307,1.2807629159154892
3,284,3,307,1.0566019270491815,1.4718237159038965,1.4168371369932136,0.668873427649808
2,299,3,307,1.0985983164154356,0.9574506796264258,0.8235177907727916,1.3067123976312625
3,300,4,318,1.0016174221504768,1.464797203571993,1.3646393974617692,0.5885165437840725
2,304,2,315,1.0947086042031664,1.1733606243456094,1.0744017247102104,1.0655360338784228
2,289,1,318,1.0121173253194231,1.0041572171711373,0.9387772858725048,1.0527673991170252
1,287,1,329,0.9999919637491994,1.0002300840891798,0.9999989786337392,0.9998693961369394
1,297,2,324,1.0802759434972742,1.177545782397959,1.1327411395443798,1.0054084260233789
4,296,3,322,1.0544911476416303,0.9401981834936712,0.7126193753321618,1.282573515870344
3,281,1,313,0.9727434641065675,1.5596460268541164,1.583590865230322,0.37386848217091595
1,281,3,323,1.082187410882074,0.9726636144822497,0.8827071176505985,1.2366894556977237
3,299,4,321,1.0012784816614535,1.4620109952237688,1.365077286003391,0.5890128227093272
1,280,3,313,1.084445723551443,0.9752975268605657,0.8808689171544002,1.2408082250954031
3,280,2,328,1.049917709849894,1.6968582591898107,1.6743650735949478,0.4142237533074087
1,299,3,321,1.0826296067449084,0.9555155988938938,0.882346579352839,1.2463281243664504
4,281,3,309,1.055807918899141,0.9597388039539354,0.7111748646522287,1.2761590034952
4,282,4,327,0.9991261808376886,0.9272855378638701,0.6208818311250224,1.2241686771809308
2,303,1,318,1.0115728027817794,0.9906229511193487,0.9390418081933756,1.0583132259071966
3,296,4,314,1.0015806419978144,1.4731441865572708,1.3645923024060482,0.5842930395139694
4,288,4,311,1.0010593544518018,0.9392709365729605,0.6198431120902694,1.2225616845719887
4,298,3,305,1.058521356909505,0.9412758668643781,0.7099756229945037,1.2914169688895694
4,304,2,310,1.0561676824429382,1.1564799143828532,0.9595318058729911,1.0543295047579544
4,299,1,313,0.9744737982213474,0.9781816031684377,0.815984537667271,1.0518645260248405
4,284,1,317,0.9730479304123637,0.9935135074659789,0.8165246948806617,1.041076759651407
3,286,3,309,1.0563546309637188,1.4695816486313438,1.4172447614487202,0.6692960568874056
1,293,4,325,1.027168062922294,0.9336713343211485,0.799329071194643,1.1878359230866922
3,281,2,320,1.0516675276652439,1.6961496442276605,1.6716449153906068,0.419437775521354
2,286,3,309,1.0986779379305407,0.9694042355293432,0.8236477233604024,1.3008298964162086
2,300,2,323,1.0931216614395196,1.1748926315428019,1.0760533026007757,1.0607703558072505
2,283,3,314,1.09763142526111,0.9719688699518372,0.8244792113232953,1.2970388098846537
1,283,1,318,0.9999919637491992,1.01109563674095,0.9999989786337392,0.9944366198110539
3,283,4,326,0.9993091287668441,1.4719154652721438,1.3673574093866054,0.5789818202043137
1,298,3,327,1.0813167220858864,0.9555871807745598,0.883417883684227,1.2431309119423792
3,294,3,307,1.0576526259414047,1.4623886502614483,1.4157979689605216,0.6762119422718247
3,302,3,312,1.057288919810187,1.4558258662816528,1.4165613000586785,0.6783842564502083
1,294,4,305,1.0289048250248363,0.959463804968425,0.7979798264398837,1.1790878343455182
3,285,2,310,1.0542520288830113,1.6928483614588798,1.667804315592446,0.42817771924035963
4,298,2,325,1.0524068260933037,1.1586833304556434,0.9626210627928791,1.0441614555623464
1,283,1,324,0.9999919637491992,1.0076272537178625,0.9999989786337392,0.9961708113225975
1,294,4,326,1.027086669611126,0.9316079066027436,0.7993924154495559,1.1886731781961024
1,281,3,316,1.0837556452035044,0.9736103865489469,0.8814298079509469,1.239991193157062
4,283,1,321,0.97294719874654,0.9925536617003115,0.8165629146292676,1.0413361093282905
3,291,1,314,0.9737326194319095,1.5478282958607743,1.5824366457294827,0.3823327680686903
4,295,2,322,1.0527267408349388,1.162060678908592,0.9621532723903384,1.0433465060204123
1,295,4,311,1.0283609994423035,0.9495932790396552,0.798401820121284,1.1827244493041376
4,303,2,326,1.0526843308412717,1.1541404539242317,0.9626512945020552,1.0469727874694
1,303,2,307,1.0840182923669555,1.1765610212817401,1.1288305851256357,1.015340781530223
3,290,1,315,0.9736369403312157,1.5481907142108908,1.582548188718288,0.38190442919784207
1,284,3,311,1.0849119552896185,0.9709971946205035,0.8804903711863634,1.2440801276758036
2,297,4,321,1.0396314776495232,0.9343605023889253,0.7396391573964927,1.2422631254063374
2,295,3,323,1.0950502336466086,0.9582457921200438,0.826242881079555,1.2978561306934178
1,299,4,327,1.0270057609926722,0.9261225712155464,0.7994553924438362,1.191222540155653
3,285,3,316,1.0546630232971193,1.4701458961528093,1.4194800363241058,0.6645130803557809
4,297,4,309,1.0021068000618212,0.9320540011644652,0.6194226260188314,1.2284752865319941
4,304,3,322,1.0552655043306303,0.9331066819492151,0.7123694089010334,1.2877929632361365
4,282,3,329,1.0515457973551234,0.9555269420526564,0.7140965464378007,1.2682798504650183
1,303,1,327,0.9999919637491996,0.9861674684805267,0.9999989786337392,1.0069007039412663
3,296,1,314,0.9742008014295207,1.5431236488374764,1.5818911536320137,0.3858942016242962
4,280,3,325,1.0521620667381222,0.9587162832009649,0.713599737615126,1.268166123068199
2,300,1,317,1.0116853313392946,0.9937700414574993,0.9389871198683127,1.0569920820156833
1,283,3,306,1.0860997311903033,0.9730900894381783,0.8795274529444688,1.2458906911892833
4,294,4,309,1.0018219913267017,0.9351909205488038,0.619524530680266,1.2262862570388684
4,283,1,325,0.97294719874654,0.9903171489938123,0.8165629146292676,1.04245436568154
4,287,1,326,0.973345682751653,0.9842587842096643,0.8164117675253475,1.0463560896358
1,302,4,310,1.0284502164772313,0.9451843792357073,0.7983325595562795,1.1851419635584695
3,284,4,324,0.999571466079317,1.4729522151146275,1.367025596782896,0.5791540262098724
2,304,3,315,1.0964978581131921,0.9521587812639134,0.8250264569042303,1.3044030971423124
3,283,1,325,0.97294719874654,1.550025946873191,1.583352940690991,0.37920495371098917
4,287,3,306,1.0571589799865115,0.9526381824045501,0.7104953369395047,1.2827512003009958
1,293,4,327,1.0270057609926722,0.9314420500801519,0.7994553924438362,1.1885628007233502
1,287,3,310,1.0851469539466054,0.9679818980009224,0.8802996928142165,1.2461531124856413
1,291,1,311,0.9999919637491994,1.0065196531748255,0.9999989786337391,0.9967246115941166
3,283,2,326,1.0506522958140883,1.6935574151698143,1.673390329758746,0.41783071916389636
3,292,2,321,1.0526308664451844,1.6850151269573694,1.6708062129984156,0.4273510629124764
2,296,2,310,1.096167504128438,1.180837996577895,1.0731573087049573,1.0653373556154497
4,280,2,322,1.051140198404043,1.1799865302549504,0.9626682883732284,1.0309529874939964
3,299,4,308,1.0023813689398617,1.4789016035040297,1.3635753363269227,0.5835242679642474
4,290,1,309,0.9736369403312155,0.990887806549991,0.8163013702381393,1.0436792922683658
2,295,2,329,1.0920643253449174,1.1782336420385269,1.0772134146287173,1.0564051223562125
4,304,1,328,0.9749161975793162,0.9647019542939168,0.8158172660133063,1.0595727850050207
1,298,2,321,1.0809124723777266,1.177240425709217,1.1320740897435664,1.0071676870290616
4,296,1,311,0.9742008014295209,0.9826226467017897,0.8160878338350999,1.0490463625905972
4,301,4,322,1.0013809529492121,0.9109803888664812,0.6199681554660884,1.2372876337321395
4,284,1,307,0.9730479304123637,1.0002288129830146,0.8165246948806618,1.0377191068928893
4,297,4,326,1.0006908251113091,0.9102345650437033,0.6202991074456753,1.236114813977929
1,289,3,324,1.081968038777543,0.9638701325330723,0.882886089035282,1.2405579667709088
2,289,1,328,1.0121173253194231,0.9985605783475008,0.9387772858725048,1.0555657185288434
4,302,2,316,1.0546740251799134,1.156765910979847,0.9607793040232436,1.0505754428582814
2,294,1,314,1.0119170751340596,1.0013112202611167,0.9388745318422538,1.053741274216434
3,289,2,308,1.0551207869488048,1.6891774151348276,1.666680811813665,0.43231246042336335
4,285,3,327,1.0522895712738702,0.9518078646677803,0.7137074425500342,1.271821488938833
1,294,3,324,1.081968038777543,0.9592425116816349,0.882886089035282,1.2428717771966276
3,289,1,319,0.9735405629733989,1.5467496181522014,1.5826605679027623,0.38237603291931577
3,290,4,316,1.0008319936940164,1.4760936905574402,1.3654618267285494,0.580886228745038
3,301,2,323,1.053107969501408,1.6776832974622633,1.670574969036988,0.4320868057531905
1,289,1,318,0.9999919637491992,1.00412344147897,0.9999989786337392,0.997922717442044
1,292,4,319,1.0276668489274305,0.9417636163682178,0.7989411106852358,1.1849813343281344
4,280,4,328,0.9988371385548465,0.9291403514819824,0.6210063386388104,1.2226009320492965
4,285,2,326,1.0508690436659087,1.1726588028250207,0.9632407403290562,1.033788315754779
3,296,2,305,1.0565108313817775,1.6835561824386005,1.664907326609098,0.43878990823970576
3,301,1,325,0.974652614291855,1.5323899631569424,1.5813652305761254,0.3924276317171761
1,295,3,312,1.0846782150714531,0.9601407326260537,0.8806801104183252,1.248946008620717
2,290,4,314,1.0405210803414753,0.9502261761174099,0.7390781688602167,1.2363899881941374
4,282,4,318,0.9998519286178408,0.9379030062430982,0.6204311607829663,1.2205367737226491
1,287,3,318,1.0833016621425036,0.966661472061281,0.8817991918596538,1.2423729923245397
3,293,3,321,1.0544051710666567,1.4623918858765619,1.4201227220430985,0.6675530381734832
4,297,2,319,1.0535521393390086,1.1606544831747638,0.9615166408484493,1.0460187166664106
2,281,3,325,1.0952286547237955,0.9729292390244485,0.8263193966449439,1.2908329916128949
1,287,1,309,0.9999919637491995,1.0122309103207554,0.9999989786337392,0.9938689830211518
2,280,4,315,1.0408632312170636,0.9610340192299461,0.7389431445254843,1.2317378805564119
1,297,2,307,1.0840182923669552,1.1810773599866413,1.1288305851256362,1.0130826121777716
1,296,4,324,1.0272499452814436,0.932059219824417,0.7992653564673877,1.1888376024169849
2,282,3,313,1.0979116927290997,0.9733446577065116,0.8242843512697247,1.2970088809700813
4,285,4,322,0.999834990805091,0.9288370507377386,0.6205228022671248,1.2249900551077504
2,296,2,305,1.0973288719137806,1.1821379173597866,1.0720215231088297,1.0675780235932533
4,292,2,318,1.0532604319794834,1.1658838122991657,0.9614867823941053,1.0428355666123312
1,292,1,323,0.9999919637491994,0.9980804465021255,0.9999989786337392,1.0009442149304666
2,291,3,326,1.0945592853167483,0.9616578469940419,0.8266718237468186,1.2949537352630665
4,281,2,326,1.0504322897669978,1.177956187037634,0.9633828636817181,1.0301950541743192
2,282,3,320,1.0962986329582745,0.9722916508368781,0.8254971776719301,1.293702851662145
3,294,4,313,1.001475466170513,1.4762194592751559,1.3646859589196252,0.5824982232436353
4,297,2,307,1.0561593208440276,1.1633747404042512,0.9591430894785816,1.051059726746639
3,301,4,323,1.001300179202118,1.4581466460692647,1.365095641240695,0.5909792147492559
1,297,4,322,1.027415194826401,0.9335230424681268,0.7991368025613121,1.1885004671380823
1,304,3,315,1.083984448120923,0.9527681328096468,0.8812437594223833,1.2509629501258313
2,295,3,307,1.0987660696217065,0.9608453338206222,0.823448671186688,1.305385136739758
4,288,3,311,1.0561089560847365,0.9504587732390846,0.711239022674048,1.2813690142129068
2,295,3,315,1.0968686303757569,0.9593766488171365,0.8248731296701067,1.301612371507892
4,283,2,323,1.0512652753191454,1.1757071589491348,0.9627495624863316,1.0333021899205574
3,284,2,310,1.0541437101171076,1.6938956670677874,1.6679120418048439,0.4273835657978997
1,296,4,305,1.0289048250248363,0.957653595850272,0.7979798264398837,1.1799929389045947
1,294,3,324,1.081968038777543,0.9592425116816349,0.882886089035282,1.2428717771966276
3,288,3,323,1.0534567447822167,1.4669131950923262,1.421218400339803,0.6628476918483689
4,288,4,321,1.0002198223483316,0.9261618049375202,0.6203633759163683,1.2271770542697191
2,302,3,307,1.0984753341016038,0.9551113593039097,0.8235684767576306,1.3076107501724374
1,303,1,329,0.9999919637491994,0.9851381161861446,0.9999989786337392,1.007415380088457
4,302,3,318,1.0559471263279463,0.935324245688419,0.7118427998514834,1.2883107298859415
